Year_of_Release;Publisher;Global_Sales;
2004;Play It;0.33;
2004;Konami Digital Entertainment;0.32;
2004;THQ;0.32;
2004;Konami Digital Entertainment;0.32;
2004;Acclaim Entertainment;0.32;
2004;Deep Silver;0.32;
2004;Tecmo Koei;0.32;
2004;Konami Digital Entertainment;0.31;
2004;Midway Games;0.31;
2004;Acclaim Entertainment;0.3;
2004;THQ;0.3;
2004;Activision;0.3;
2004;Midway Games;0.3;
2004;Electronic Arts;0.29;
2004;Capcom;0.29;
2004;Electronic Arts;0.29;
2004;Square Enix;0.29;
2004;Sega;0.29;
2004;Midway Games;0.29;
2004;Vivendi Games;0.29;
2004;Majesco Entertainment;0.28;
2004;Capcom;0.28;
2004;Electronic Arts;0.28;
2004;Eidos Interactive;0.28;
2004;Electronic Arts;0.28;
2004;THQ;0.28;
2004;Atari;0.27;
2004;Nintendo;0.27;
2004;Square Enix;0.27;
2004;Sony Computer Entertainment;0.27;
2004;Ubisoft;0.27;
2004;Microsoft Game Studios;0.27;
2004;Atari;0.27;
2004;Square Enix;0.27;
2004;THQ;0.27;
2004;Atari;0.27;
2004;Sega;0.27;
2004;Take-Two Interactive;0.26;
2004;Banpresto;0.26;
2004;Indie Games;0.26;
2004;Nintendo;0.26;
2004;Global Star;0.26;
2004;Ignition Entertainment;0.26;
2004;Activision;0.26;
2004;Activision;0.26;
2004;Acclaim Entertainment;0.26;
2004;Electronic Arts;0.26;
2004;Nintendo;0.26;
2004;Electronic Arts;0.26;
2004;Majesco Entertainment;0.25;
2004;Vivendi Games;0.25;
2004;Majesco Entertainment;0.25;
2004;Atari;0.25;
2004;Square Enix;0.25;
2004;Nintendo;0.25;
2004;Nintendo;0.25;
2004;Namco Bandai Games;0.24;
2004;THQ;0.24;
2004;Marvelous Interactive;0.24;
2004;Nintendo;0.24;
2004;Take-Two Interactive;0.24;
2004;Game Factory;0.24;
2004;Midway Games;0.24;
2004;Konami Digital Entertainment;0.23;
2004;Atari;0.23;
2004;LucasArts;0.23;
2004;Take-Two Interactive;0.23;
2004;Capcom;0.23;
2004;Zoo Digital Publishing;0.23;
2004;THQ;0.23;
2004;Electronic Arts;0.22;
2004;SCi;0.22;
2004;Namco Bandai Games;0.22;
2004;Electronic Arts;0.22;
2004;Nintendo;0.22;
2004;Namco Bandai Games;0.22;
2004;Capcom;0.22;
2004;Majesco Entertainment;0.22;
2004;Atari;0.22;
2004;Electronic Arts;0.22;
2004;Midway Games;0.22;
2004;Capcom;0.22;
2004;Eidos Interactive;0.22;
2004;505 Games;0.22;
2004;THQ;0.22;
2004;Ubisoft;0.21;
2004;Eidos Interactive;0.21;
2004;Ubisoft;0.21;
2004;Atari;0.21;
2004;Activision;0.21;
2004;Konami Digital Entertainment;0.21;
2004;Capcom;0.21;
2004;Konami Digital Entertainment;0.21;
2004;Atari;0.21;
2004;THQ;0.21;
2004;Global Star;0.21;
2004;Atari;0.2;
2004;Capcom;0.2;
2004;Play It;0.2;
2004;Activision;0.2;
2004;Sega;0.2;
2004;THQ;0.2;
2004;Electronic Arts;0.2;
2004;Activision;0.2;
2004;Electronic Arts;0.2;
2004;Namco Bandai Games;0.2;
2004;Namco Bandai Games;0.2;
2004;Atari;0.2;
2004;Mad Catz;0.2;
2004;Ubisoft;0.2;
2004;Take-Two Interactive;0.19;
2004;Bethesda Softworks;0.19;
2004;Atari;0.19;
2004;THQ;0.19;
2004;Microsoft Game Studios;0.19;
2004;Konami Digital Entertainment;0.19;
2004;Sega;0.19;
2004;Electronic Arts;0.19;
2004;Nintendo;0.19;
2004;Unknown;0.19;
2004;Vivendi Games;0.18;
2004;505 Games;0.18;
2004;Gathering of Developers;0.18;
2004;Nintendo;0.18;
2004;Empire Interactive;0.18;
2004;Capcom;0.18;
2004;Activision;0.18;
2004;Konami Digital Entertainment;0.18;
2004;THQ;0.18;
2004;Global Star;0.18;
2004;Atari;0.18;
2004;Crave Entertainment;0.17;
2004;Sony Computer Entertainment;0.17;
2004;Midway Games;0.17;
2004;Eidos Interactive;0.17;
2004;Namco Bandai Games;0.17;
2004;Konami Digital Entertainment;0.17;
2004;Global Star;0.17;
2004;Nintendo;0.17;
2004;Disney Interactive Studios;0.17;
2004;Capcom;0.17;
2004;Electronic Arts;0.17;
2004;Activision;0.17;
2004;Atari;0.17;
2004;Sony Computer Entertainment;0.17;
2004;Sega;0.17;
2004;Vivendi Games;0.17;
2004;Empire Interactive;0.17;
2004;Ignition Entertainment;0.17;
2004;Sony Computer Entertainment;0.16;
2004;Midway Games;0.16;
2004;Zoo Digital Publishing;0.16;
2004;Namco Bandai Games;0.16;
2004;Play It;0.16;
2004;Electronic Arts;0.16;
2004;Tecmo Koei;0.15;
2004;Microsoft Game Studios;0.15;
2004;Zoo Digital Publishing;0.15;
2004;Eidos Interactive;0.15;
2004;Global Star;0.15;
2004;Capcom;0.15;
2004;Atari;0.15;
2004;Nintendo;0.15;
2004;THQ;0.15;
2004;THQ;0.15;
2004;Majesco Entertainment;0.15;
2004;Namco Bandai Games;0.15;
2004;Acclaim Entertainment;0.15;
2004;Vivendi Games;0.15;
2004;Konami Digital Entertainment;0.15;
2004;Capcom;0.15;
2004;Zoo Digital Publishing;0.15;
2004;Crave Entertainment;0.15;
2004;Electronic Arts;0.14;
2004;Codemasters;0.14;
2004;Tecmo Koei;0.14;
2004;Electronic Arts;0.14;
2004;Codemasters;0.14;
2004;Namco Bandai Games;0.14;
2004;Sega;0.14;
2004;Konami Digital Entertainment;0.14;
2004;Vivendi Games;0.14;
2004;Play It;0.14;
2004;Nintendo;0.14;
2004;Atari;0.14;
2004;Sony Computer Entertainment;0.14;
2004;Hip Interactive;0.14;
2004;Electronic Arts;0.14;
2004;Electronic Arts;0.14;
2004;Sega;0.14;
2004;Konami Digital Entertainment;0.13;
2004;Gathering of Developers;0.13;
2004;THQ;0.13;
2004;Ubisoft;0.13;
2004;THQ;0.13;
2004;Sony Computer Entertainment;0.13;
2004;Konami Digital Entertainment;0.13;
2004;Namco Bandai Games;0.13;
2004;Ghostlight;0.13;
2004;Electronic Arts;0.13;
2004;Konami Digital Entertainment;0.13;
2004;Nintendo;0.13;
2004;Mud Duck Productions;0.13;
2004;Codemasters;0.13;
2004;Sony Computer Entertainment;0.13;
2004;Capcom;0.12;
2004;Electronic Arts;0.12;
2004;Activision;0.12;
2004;Vivendi Games;0.12;
2004;Electronic Arts;0.12;
2004;Acclaim Entertainment;0.12;
2004;Konami Digital Entertainment;0.12;
2004;Eidos Interactive;0.12;
2004;Ubisoft;0.12;
2004;Activision;0.11;
2004;Atari;0.11;
2004;THQ;0.11;
2004;Global Star;0.11;
2004;Acclaim Entertainment;0.11;
2004;Microsoft Game Studios;0.11;
2004;THQ;0.11;
2004;Atari;0.11;
2004;Konami Digital Entertainment;0.11;
2004;Acclaim Entertainment;0.11;
2004;Acclaim Entertainment;0.11;
2004;Nintendo;0.11;
2004;Electronic Arts;0.11;
2004;THQ;0.11;
2004;Global Star;0.11;
2004;Activision;0.11;
2004;Namco Bandai Games;0.11;
2004;Activision;0.11;
2004;Vivendi Games;0.11;
2004;Disney Interactive Studios;0.11;
2004;Ignition Entertainment;0.1;
2004;Take-Two Interactive;0.1;
2004;Sting;0.1;
2004;Mastiff;0.1;
2004;Sony Computer Entertainment;0.1;
2004;Codemasters;0.1;
2004;THQ;0.1;
2004;Activision;0.1;
2004;Ignition Entertainment;0.1;
2004;Ubisoft;0.1;
2004;Zoo Digital Publishing;0.1;
2004;Konami Digital Entertainment;0.1;
2004;Ubisoft;0.1;
2004;Ubisoft;0.1;
2004;Nintendo;0.1;
2004;Global Star;0.1;
2004;Activision;0.1;
2004;Nintendo;0.1;
2004;505 Games;0.1;
2004;Konami Digital Entertainment;0.1;
2004;Eidos Interactive;0.09;
2004;Sega;0.09;
2004;Take-Two Interactive;0.09;
2004;Konami Digital Entertainment;0.09;
2004;Atari;0.09;
2004;O3 Entertainment;0.09;
2004;Ignition Entertainment;0.09;
2004;Atari;0.09;
2004;responDESIGN;0.09;
2004;Konami Digital Entertainment;0.09;
2004;Atari;0.09;
2004;Take-Two Interactive;0.09;
2004;Midway Games;0.09;
2004;Konami Digital Entertainment;0.09;
2004;Atari;0.09;
2004;Capcom;0.09;
2004;Sega;0.09;
2004;Namco Bandai Games;0.08;
2004;Vivendi Games;0.08;
2004;Nintendo;0.08;
2004;Nintendo;0.08;
2004;Capcom;0.08;
2004;Namco Bandai Games;0.08;
2004;Hudson Soft;0.08;
2004;THQ;0.08;
2004;Ignition Entertainment;0.08;
2004;Electronic Arts;0.08;
2004;Sega;0.08;
2004;Ubisoft;0.08;
2004;Tecmo Koei;0.08;
2004;505 Games;0.08;
2004;Spike;0.08;
2004;Nintendo;0.08;
2004;Nintendo;0.08;
2004;Majesco Entertainment;0.08;
2004;Codemasters;0.08;
2004;Agatsuma Entertainment;0.08;
2004;Sony Computer Entertainment;0.08;
2004;Ubisoft;0.08;
2004;Activision;0.08;
2004;505 Games;0.08;
2004;Gathering of Developers;0.08;
2004;Global Star;0.08;
2004;Crave Entertainment;0.08;
2004;Codemasters;0.08;
2004;Nintendo;0.07;
2004;Electronic Arts;0.07;
2004;Electronic Arts;0.07;
2004;Tecmo Koei;0.07;
2004;LucasArts;0.07;
2004;Global Star;0.07;
2004;Nintendo;0.07;
2004;Codemasters;0.07;
2004;Konami Digital Entertainment;0.07;
2004;Tecmo Koei;0.07;
2004;Gathering of Developers;0.07;
2004;Tecmo Koei;0.07;
2004;Electronic Arts;0.07;
2004;Activision;0.07;
2004;Atlus;0.07;
2004;Nintendo;0.07;
2004;Electronic Arts;0.07;
2004;Konami Digital Entertainment;0.07;
2004;Global Star;0.07;
2004;Microids;0.07;
2004;Crave Entertainment;0.07;
2004;505 Games;0.07;
2004;Activision;0.07;
2004;Avalon Interactive;0.07;
2004;Sega;0.07;
2004;Take-Two Interactive;0.06;
2004;Enterbrain;0.06;
2004;Zoo Digital Publishing;0.06;
2004;Namco Bandai Games;0.06;
2004;Nintendo;0.06;
2004;Ubisoft;0.06;
2004;Sony Computer Entertainment;0.06;
2004;Ubisoft;0.06;
2004;Crave Entertainment;0.06;
2004;Disney Interactive Studios;0.06;
2004;Activision Value;0.06;
2004;Atari;0.06;
2004;Bethesda Softworks;0.06;
2004;Namco Bandai Games;0.06;
2004;Zoo Digital Publishing;0.06;
2004;Microsoft Game Studios;0.06;
2004;Ignition Entertainment;0.06;
2004;Atari;0.06;
2004;Disney Interactive Studios;0.06;
2004;Zoo Digital Publishing;0.06;
2004;Microsoft Game Studios;0.06;
2004;Electronic Arts;0.06;
2004;Sega;0.06;
2004;Codemasters;0.06;
2004;Ubisoft;0.06;
2004;Majesco Entertainment;0.06;
2004;Ubisoft;0.06;
2004;Activision;0.06;
2004;Sega;0.06;
2004;BAM! Entertainment;0.06;
2004;Global Star;0.05;
2004;Namco Bandai Games;0.05;
2004;Tecmo Koei;0.05;
2004;Electronic Arts;0.05;
2004;Konami Digital Entertainment;0.05;
2004;Arika;0.05;
2004;Evolved Games;0.05;
2004;Avalon Interactive;0.05;
2004;505 Games;0.05;
2004;505 Games;0.05;
2004;Konami Digital Entertainment;0.05;
2004;Codemasters;0.05;
2004;Acclaim Entertainment;0.05;
2004;Tecmo Koei;0.05;
2004;Hip Interactive;0.05;
2004;Majesco Entertainment;0.05;
2004;Sony Computer Entertainment;0.05;
2004;Microsoft Game Studios;0.05;
2004;Codemasters;0.05;
2004;Jaleco;0.05;
2004;Global Star;0.05;
2004;Ubisoft;0.05;
2004;Crave Entertainment;0.05;
2004;LucasArts;0.05;
2004;Big Ben Interactive;0.05;
2004;Crave Entertainment;0.05;
2004;Empire Interactive;0.05;
2004;Konami Digital Entertainment;0.04;
2004;Summitsoft;0.04;
2004;Codemasters;0.04;
2004;SCi;0.04;
2004;Konami Digital Entertainment;0.04;
2004;Ubisoft;0.04;
2004;Crave Entertainment;0.04;
2004;Sega;0.04;
2004;Global Star;0.04;
2004;Ignition Entertainment;0.04;
2004;Atari;0.04;
2004;Ascaron Entertainment GmbH;0.04;
2004;Global Star;0.04;
2004;Electronic Arts;0.04;
2004;Nintendo;0.04;
2004;XS Games;0.04;
2004;Sega;0.04;
2004;Global Star;0.04;
2004;Namco Bandai Games;0.04;
2004;Indie Games;0.04;
2004;Konami Digital Entertainment;0.04;
2004;Electronic Arts;0.04;
2004;Take-Two Interactive;0.04;
2004;SCi;0.04;
2004;Namco Bandai Games;0.04;
2004;MC2 Entertainment;0.04;
2004;Tecmo Koei;0.04;
2004;Ignition Entertainment;0.03;
2004;Atari;0.03;
2004;THQ;0.03;
2004;Namco Bandai Games;0.03;
2004;Capcom;0.03;
2004;Microsoft Game Studios;0.03;
2004;505 Games;0.03;
2004;SCi;0.03;
2004;505 Games;0.03;
2004;Majesco Entertainment;0.03;
2004;Sunflowers;0.03;
2004;Zoo Digital Publishing;0.03;
2004;Zoo Digital Publishing;0.03;
2004;Zoo Digital Publishing;0.03;
2004;JoWood Productions;0.03;
2004;Electronic Arts;0.03;
2004;Ubisoft;0.03;
2004;Electronic Arts;0.03;
2004;Destination Software, Inc;0.03;
2004;Capcom;0.03;
2004;Ignition Entertainment;0.03;
2004;Unknown;0.03;
2004;SNK;0.03;
2004;Atari;0.02;
2004;Jaleco;0.02;
2004;Global Star;0.02;
2004;Capcom;0.02;
2004;BAM! Entertainment;0.02;
2004;Kadokawa Shoten;0.02;
2004;JoWood Productions;0.02;
2004;Vivendi Games;0.02;
2004;Atlus;0.02;
2004;Global Star;0.02;
2004;Microids;0.02;
2004;Indie Games;0.02;
2004;BAM! Entertainment;0.02;
2004;Atari;0.02;
2004;Zoo Digital Publishing;0.02;
2004;Sega;0.02;
2004;Ubisoft;0.02;
2004;Sega;0.02;
2004;DreamCatcher Interactive;0.02;
2004;Evolved Games;0.02;
2004;Atari;0.02;
2004;Vivendi Games;0.02;
2004;Sega;0.02;
2004;Play It;0.02;
2004;Namco Bandai Games;0.02;
2004;Atari;0.02;
2004;Sega;0.02;
2004;Microsoft Game Studios;0.02;
2004;Zoo Digital Publishing;0.02;
2004;MC2 Entertainment;0.02;
2004;Atari;0.02;
2004;Crave Entertainment;0.02;
2004;Codemasters;0.02;
2004;Sega;0.02;
2004;Vivendi Games;0.02;
2004;Ignition Entertainment;0.02;
2004;XS Games;0.01;
2004;Sega;0.01;
2004;Evolved Games;0.01;
2004;Sega;0.01;
2004;XS Games;0.01;
2004;Electronic Arts;0.01;
2004;Atari;0.01;
2004;Banpresto;0.01;
2004;Evolved Games;0.01;
2004;Codemasters;0.01;
2004;Sega;0.01;
2004;Destination Software, Inc;0.01;
2004;Ubisoft;0.01;
2004;Digital Jesters;0.01;
2004;Microsoft Game Studios;0.01;
2004;Atlus;0.01;
2005;Nintendo;24.67;
2005;Nintendo;23.22;
2005;Nintendo;20.15;
2005;Nintendo;15.29;
2005;Nintendo;12.13;
2005;Take-Two Interactive;7.69;
2005;Nintendo;6.63;
2005;Electronic Arts;4.91;
2005;Sony Computer Entertainment;4.45;
2005;Electronic Arts;4.37;
2005;Square Enix;4.33;
2005;Electronic Arts;4.21;
2005;Konami Digital Entertainment;4.06;
2005;Namco Bandai Games;3.98;
2005;Namco Bandai Games;3.87;
2005;Take-Two Interactive;3.65;
2005;Capcom;3.62;
2005;LucasArts;3.59;
2005;Eidos Interactive;3.53;
2005;LucasArts;3.32;
2005;Sega;3.12;
2005;THQ;3;
2005;THQ;2.94;
2005;Activision;2.67;
2005;RedOctane;2.38;
2005;Capcom;2.09;
2005;Electronic Arts;2.07;
2005;Nintendo;2.06;
2005;Activision;2.05;
2005;Ubisoft;2.04;
2005;Nintendo;2.02;
2005;Take-Two Interactive;1.95;
2005;Electronic Arts;1.88;
2005;Electronic Arts;1.86;
2005;Electronic Arts;1.84;
2005;THQ;1.83;
2005;Vivendi Games;1.77;
2005;Sony Computer Entertainment;1.69;
2005;Capcom;1.69;
2005;Activision;1.67;
2005;Atari;1.66;
2005;Electronic Arts;1.64;
2005;Activision;1.62;
2005;Nintendo;1.61;
2005;Sony Computer Entertainment;1.61;
2005;Take-Two Interactive;1.6;
2005;Nintendo;1.57;
2005;Electronic Arts;1.54;
2005;Take-Two Interactive;1.48;
2005;Nintendo;1.46;
2005;Activision;1.45;
2005;Electronic Arts;1.42;
2005;Eidos Interactive;1.41;
2005;Tecmo Koei;1.39;
2005;Electronic Arts;1.37;
2005;Activision;1.34;
2005;Capcom;1.34;
2005;Electronic Arts;1.32;
2005;Activision;1.31;
2005;Sony Computer Entertainment;1.3;
2005;Nintendo;1.29;
2005;Take-Two Interactive;1.29;
2005;Electronic Arts;1.27;
2005;Atari;1.26;
2005;Electronic Arts;1.25;
2005;Nintendo;1.25;
2005;Sony Computer Entertainment;1.24;
2005;Activision;1.24;
2005;LucasArts;1.21;
2005;Konami Digital Entertainment;1.2;
2005;Activision;1.17;
2005;Eidos Interactive;1.16;
2005;Sony Computer Entertainment;1.14;
2005;Konami Digital Entertainment;1.14;
2005;Eidos Interactive;1.14;
2005;Take-Two Interactive;1.14;
2005;Nintendo;1.13;
2005;Sony Computer Entertainment;1.12;
2005;Activision;1.12;
2005;Ubisoft;1.11;
2005;Activision;1.09;
2005;Sony Computer Entertainment;1.08;
2005;Nintendo;1.08;
2005;Namco Bandai Games;1.07;
2005;Sony Computer Entertainment;1.07;
2005;Electronic Arts;1.06;
2005;Microsoft Game Studios;1.05;
2005;Electronic Arts;1.04;
2005;THQ;1.03;
2005;Sony Computer Entertainment;1.03;
2005;Nintendo;1.03;
2005;Sega;0.99;
2005;Nintendo;0.98;
2005;THQ;0.98;
2005;Electronic Arts;0.97;
2005;Take-Two Interactive;0.97;
2005;Ubisoft;0.95;
2005;THQ;0.94;
2005;Electronic Arts;0.94;
2005;Electronic Arts;0.93;
2005;Unknown;0.93;
2005;Capcom;0.92;
2005;Electronic Arts;0.9;
2005;Activision;0.89;
2005;Midway Games;0.89;
2005;Electronic Arts;0.89;
2005;Take-Two Interactive;0.88;
2005;Electronic Arts;0.87;
2005;Sony Computer Entertainment;0.84;
2005;Electronic Arts;0.84;
2005;Sony Computer Entertainment;0.83;
2005;Activision;0.82;
2005;Sony Computer Entertainment;0.81;
2005;Electronic Arts;0.81;
2005;Sega;0.8;
2005;Microsoft Game Studios;0.77;
2005;Electronic Arts;0.77;
2005;Nintendo;0.77;
2005;Sony Computer Entertainment;0.77;
2005;LucasArts;0.76;
2005;Capcom;0.76;
2005;Activision;0.76;
2005;Sega;0.75;
2005;Electronic Arts;0.75;
2005;Konami Digital Entertainment;0.75;
2005;Take-Two Interactive;0.74;
2005;Ubisoft;0.72;
2005;Activision;0.72;
2005;Sega;0.72;
2005;Nintendo;0.72;
2005;Microsoft Game Studios;0.71;
2005;Activision;0.71;
2005;Activision;0.7;
2005;Microsoft Game Studios;0.7;
2005;Sony Computer Entertainment;0.7;
2005;Disney Interactive Studios;0.7;
2005;Microsoft Game Studios;0.69;
2005;Midway Games;0.69;
2005;Ubisoft;0.68;
2005;LucasArts;0.68;
2005;Electronic Arts;0.68;
2005;Activision;0.67;
2005;Sega;0.67;
2005;Activision;0.66;
2005;Ubisoft;0.66;
2005;Square Enix;0.65;
2005;Disney Interactive Studios;0.65;
2005;THQ;0.65;
2005;Sony Online Entertainment;0.65;
2005;Electronic Arts;0.65;
2005;Electronic Arts;0.64;
2005;Sony Computer Entertainment;0.64;
2005;Activision;0.63;
2005;Electronic Arts;0.63;
2005;Activision;0.62;
2005;THQ;0.61;
2005;Electronic Arts;0.61;
2005;Nintendo;0.61;
2005;Electronic Arts;0.61;
2005;Sega;0.6;
2005;Electronic Arts;0.6;
2005;Microsoft Game Studios;0.6;
2005;Banpresto;0.59;
2005;Nintendo;0.59;
2005;Electronic Arts;0.59;
2005;Square Enix;0.58;
2005;Ubisoft;0.58;
2005;Electronic Arts;0.58;
2005;Ubisoft;0.57;
2005;SouthPeak Games;0.57;
2005;Namco Bandai Games;0.57;
2005;Electronic Arts;0.57;
2005;Tecmo Koei;0.57;
2005;Electronic Arts;0.56;
2005;Electronic Arts;0.56;
2005;Electronic Arts;0.56;
2005;Take-Two Interactive;0.56;
2005;Ignition Entertainment;0.56;
2005;Konami Digital Entertainment;0.55;
2005;Nintendo;0.55;
2005;Sony Computer Entertainment;0.55;
2005;Vivendi Games;0.54;
2005;Nintendo;0.54;
2005;Vivendi Games;0.54;
2005;Electronic Arts;0.53;
2005;Ubisoft;0.53;
2005;Electronic Arts;0.53;
2005;Electronic Arts;0.53;
2005;Sony Computer Entertainment;0.53;
2005;THQ;0.53;
2005;Take-Two Interactive;0.53;
2005;Nintendo;0.52;
2005;Electronic Arts;0.52;
2005;Activision;0.52;
2005;Disney Interactive Studios;0.52;
2005;THQ;0.52;
2005;Electronic Arts;0.52;
2005;Capcom;0.51;
2005;Activision;0.5;
2005;Activision;0.5;
2005;Atari;0.49;
2005;Atari;0.49;
2005;Square Enix;0.49;
2005;Namco Bandai Games;0.49;
2005;Activision;0.48;
2005;Electronic Arts;0.48;
2005;Midway Games;0.47;
2005;Konami Digital Entertainment;0.47;
2005;Activision;0.47;
2005;Ubisoft;0.47;
2005;Tecmo Koei;0.47;
2005;Nintendo;0.47;
2005;THQ;0.46;
2005;Disney Interactive Studios;0.46;
2005;Ubisoft;0.46;
2005;Atari;0.46;
2005;Ubisoft;0.46;
2005;NovaLogic;0.46;
2005;THQ;0.45;
2005;Konami Digital Entertainment;0.45;
2005;Midway Games;0.45;
2005;Rising Star Games;0.45;
2005;THQ;0.45;
2005;Sony Computer Entertainment;0.44;
2005;Konami Digital Entertainment;0.44;
2005;Activision;0.44;
2005;Electronic Arts;0.44;
2005;Vivendi Games;0.44;
2005;Square Enix;0.44;
2005;Namco Bandai Games;0.44;
2005;Atari;0.44;
2005;Namco Bandai Games;0.44;
2005;THQ;0.43;
2005;Konami Digital Entertainment;0.43;
2005;Sega;0.43;
2005;Take-Two Interactive;0.42;
2005;Activision;0.42;
2005;Konami Digital Entertainment;0.42;
2005;Electronic Arts;0.42;
2005;Electronic Arts;0.42;
2005;Sega;0.42;
2005;Konami Digital Entertainment;0.42;
2005;Sega;0.41;
2005;Ubisoft;0.41;
2005;THQ;0.41;
2005;Electronic Arts;0.41;
2005;Midway Games;0.4;
2005;THQ;0.4;
2005;Nintendo;0.4;
2005;Sony Computer Entertainment;0.4;
2005;THQ;0.4;
2005;THQ;0.4;
2005;Jester Interactive;0.4;
2005;Activision;0.39;
2005;Nintendo;0.39;
2005;Activision;0.39;
2005;Electronic Arts;0.39;
2005;Nintendo;0.39;
2005;Ubisoft;0.39;
2005;Jack of All Games;0.38;
2005;Nintendo;0.38;
2005;Electronic Arts;0.38;
2005;THQ;0.38;
2005;Microsoft Game Studios;0.38;
2005;Konami Digital Entertainment;0.38;
2005;Activision;0.37;
2005;Activision;0.37;
2005;Electronic Arts;0.37;
2005;Vivendi Games;0.36;
2005;Midway Games;0.36;
2005;THQ;0.36;
2005;Take-Two Interactive;0.36;
2005;Atari;0.36;
2005;Atari;0.35;
2005;Nintendo;0.35;
2005;Zoo Digital Publishing;0.35;
2005;THQ;0.35;
2005;Ubisoft;0.35;
2005;Global Star;0.35;
2005;Zoo Digital Publishing;0.34;
2005;THQ;0.34;
2005;THQ;0.34;
2005;Disney Interactive Studios;0.34;
2005;Microsoft Game Studios;0.34;
2005;NovaLogic;0.34;
2005;Oxygen Interactive;0.34;
2005;Electronic Arts;0.33;
2005;Activision;0.33;
2005;Activision;0.33;
2005;Ignition Entertainment;0.33;
2005;Tomy Corporation;0.33;
2005;Electronic Arts;0.33;
2005;Electronic Arts;0.33;
2005;Nintendo;0.33;
2005;Electronic Arts;0.32;
2005;Ubisoft;0.32;
2005;Activision;0.32;
2005;Majesco Entertainment;0.32;
2005;THQ;0.32;
2005;Electronic Arts;0.32;
2005;Electronic Arts;0.31;
2005;Atari;0.31;
2005;Midway Games;0.31;
2005;Ubisoft;0.31;
2005;THQ;0.31;
2005;Capcom;0.31;
2005;Sony Computer Entertainment;0.31;
2005;Electronic Arts;0.31;
2005;Ubisoft;0.31;
2005;Activision;0.3;
2005;Sega;0.3;
2005;Konami Digital Entertainment;0.3;
2005;Disney Interactive Studios;0.3;
2005;Global Star;0.3;
2005;Sony Computer Entertainment;0.3;
2005;Activision;0.3;
2005;THQ;0.3;
2005;Electronic Arts;0.29;
2005;Electronic Arts;0.29;
2005;Electronic Arts;0.29;
2005;Midway Games;0.29;
2005;Take-Two Interactive;0.29;
2005;Activision;0.29;
2005;Nintendo;0.29;
2005;Codemasters;0.29;
2005;THQ;0.29;
2005;Marvelous Interactive;0.28;
2005;Atari;0.28;
2005;Take-Two Interactive;0.28;
2005;Activision;0.28;
2005;Electronic Arts;0.28;
2005;Midway Games;0.28;
2005;Activision;0.28;
2005;Activision;0.28;
2005;Namco Bandai Games;0.27;
2005;Disney Interactive Studios;0.27;
2005;Electronic Arts;0.27;
2005;Capcom;0.27;
2005;Activision;0.27;
2005;Activision;0.27;
2005;Zoo Digital Publishing;0.27;
2005;Namco Bandai Games;0.27;
2005;Electronic Arts;0.27;
2005;Ubisoft;0.26;
2005;Electronic Arts;0.26;
2005;Banpresto;0.26;
2005;Electronic Arts;0.26;
2005;Ubisoft;0.26;
2005;Ubisoft;0.26;
2005;Nintendo;0.26;
2005;Codemasters;0.25;
2005;Activision;0.25;
2005;Take-Two Interactive;0.25;
2005;Electronic Arts;0.25;
2005;Electronic Arts;0.25;
2005;THQ;0.25;
2005;Electronic Arts;0.25;
2005;Capcom;0.25;
2005;Ubisoft;0.25;
2005;Activision;0.25;
2005;Zoo Digital Publishing;0.25;
2005;Global Star;0.24;
2005;Ubisoft;0.24;
2005;Sony Computer Entertainment;0.24;
2005;Electronic Arts;0.24;
2005;Ubisoft;0.24;
2005;Nintendo;0.24;
2005;Sega;0.24;
2005;Ubisoft;0.24;
2005;Vivendi Games;0.24;
2005;Atari;0.24;
2005;Namco Bandai Games;0.24;
2005;ValuSoft;0.24;
2005;Activision;0.24;
2005;Activision;0.24;
2005;Midway Games;0.24;
2005;Electronic Arts;0.23;
2005;Electronic Arts;0.23;
2005;Capcom;0.23;
2005;Nintendo;0.23;
2005;Vivendi Games;0.23;
2005;Konami Digital Entertainment;0.23;
2005;Electronic Arts;0.23;
2005;Take-Two Interactive;0.23;
2005;Namco Bandai Games;0.23;
2005;Sony Computer Entertainment;0.23;
2005;Tomy Corporation;0.23;
2005;Play It;0.23;
2005;Electronic Arts;0.23;
2005;Sega;0.22;
2005;Electronic Arts;0.22;
2005;Hudson Soft;0.22;
2005;Global Star;0.22;
2005;THQ;0.22;
2005;Electronic Arts;0.22;
2005;Sony Computer Entertainment;0.22;
2005;Nintendo;0.22;
2005;Activision;0.22;
2005;Namco Bandai Games;0.21;
2005;Sony Computer Entertainment;0.21;
2005;Take-Two Interactive;0.21;
2005;Take-Two Interactive;0.21;
2005;Electronic Arts;0.21;
2005;Activision;0.21;
2005;Namco Bandai Games;0.21;
2005;Ubisoft;0.21;
2005;Square Enix;0.21;
2005;Ubisoft;0.21;
2005;Activision;0.21;
2005;Electronic Arts;0.21;
2005;Eidos Interactive;0.21;
2005;Sony Computer Entertainment;0.21;
